transaction_id,sender_account,receiver_account,amount,timestamp,device_id,sender_account_type,sender_trust_score,sender_primary_device,receiver_trust_score,receiver_kyc_status,receiver_account_status,is_fraud
TXN_0013701,ACC_0381,ACC_0915,363.74,2026-05-25 13:49:45,DEV_0405,STUDENT,49,DEV_0405,40,COMPLETED,Active,0
TXN_0013702,ACC_0693,ACC_0090,5102.98,2026-05-25 13:53:13,DEV_0381,PROFESSIONAL,82,DEV_0381,19,PENDING,Suspended,0
TXN_0013703,ACC_0299,ACC_0352,1048.38,2026-05-25 13:56:05,DEV_0222,STUDENT,70,DEV_0222,51,COMPLETED,Active,0
TXN_0013704,ACC_0175,ACC_0359,6301.84,2026-05-25 13:59:10,DEV_0554,NGO,74,DEV_0554,68,COMPLETED,Active,0
TXN_0013705,ACC_0215,ACC_0764,1175.44,2026-05-25 13:59:58,DEV_0930,STUDENT,54,DEV_0930,66,COMPLETED,Active,0
TXN_0013706,ACC_0522,ACC_0056,206849.18,2026-05-25 14:00:31,DEV_0389,STUDENT,71,DEV_0389,86,COMPLETED,Active,0
TXN_0013707,ACC_0165,ACC_0423,1964.45,2026-05-25 14:02:24,DEV_0336,PERSONAL,46,DEV_0336,43,COMPLETED,Active,0
TXN_0013708,ACC_0074,ACC_0501,4060.73,2026-05-25 14:09:50,DEV_0859,PERSONAL,76,DEV_0859,94,COMPLETED,Active,0
TXN_0013709,ACC_0559,ACC_0207,1370.7,2026-05-25 14:10:40,DEV_0425,STUDENT,71,DEV_0425,64,COMPLETED,Active,0
TXN_0013710,ACC_0173,ACC_0650,235851.71,2026-05-25 14:15:41,DEV_0742,PROFESSIONAL,93,DEV_0742,86,COMPLETED,Active,0
TXN_0013711,ACC_0256,ACC_0225,7151.99,2026-05-25 14:18:09,DEV_0791,PROFESSIONAL,90,DEV_0791,20,PENDING,Suspended,0
TXN_0013712,ACC_0283,ACC_0161,3379.91,2026-05-25 14:18:54,DEV_1018,NGO,58,DEV_1018,52,COMPLETED,Active,0
TXN_0013713,ACC_0263,ACC_0150,171.82,2026-05-25 14:23:41,DEV_1093,STUDENT,60,DEV_1093,57,COMPLETED,Active,0
TXN_0013714,ACC_0777,ACC_0686,487.55,2026-05-25 14:24:39,DEV_0877,STUDENT,48,DEV_0877,87,COMPLETED,Active,0
TXN_0013715,ACC_0676,ACC_0489,9124.95,2026-05-25 14:25:08,DEV_1132,PROFESSIONAL,80,DEV_1132,41,COMPLETED,Active,0
TXN_0013716,ACC_0697,ACC_0113,1402.72,2026-05-25 14:25:41,DEV_0219,STUDENT,59,DEV_0219,40,COMPLETED,Active,0
TXN_0013717,ACC_0398,ACC_0115,1197.04,2026-05-25 14:31:27,DEV_0764,STUDENT,64,DEV_0764,82,COMPLETED,Active,0
TXN_0013718,ACC_0747,ACC_0164,2039.17,2026-05-25 14:32:37,DEV_0440,PERSONAL,88,DEV_0440,78,COMPLETED,Active,0
TXN_0013719,ACC_0487,ACC_0668,5046.83,2026-05-25 14:37:04,DEV_0357,BUSINESS,72,DEV_0357,84,COMPLETED,Active,0
TXN_0013720,ACC_0443,ACC_0852,4298.7,2026-05-25 14:41:36,DEV_0854,NGO,82,DEV_0854,76,COMPLETED,Active,0
TXN_0013721,ACC_0023,ACC_0155,3905.51,2026-05-25 14:43:51,DEV_0645,NGO,71,DEV_0645,51,COMPLETED,Active,0
TXN_0013722,ACC_0070,ACC_0904,20956.91,2026-05-25 14:47:01,DEV_0117,BUSINESS,45,DEV_0117,70,COMPLETED,Active,0
TXN_0013723,ACC_0124,ACC_0886,7965.37,2026-05-25 14:58:46,DEV_0174,BUSINESS,82,DEV_0174,63,COMPLETED,Active,0
TXN_0013724,ACC_0321,ACC_0143,16853.02,2026-05-25 15:00:25,DEV_0664,BUSINESS,23,DEV_0664,66,COMPLETED,Active,0
TXN_0013725,ACC_0066,ACC_0085,3935.82,2026-05-25 15:01:17,DEV_0997,NGO,58,DEV_0997,87,COMPLETED,Active,0
TXN_0013726,ACC_0024,ACC_0124,4631.92,2026-05-25 15:02:43,DEV_0940,PROFESSIONAL,48,DEV_0940,82,COMPLETED,Active,0
TXN_0013727,ACC_0125,ACC_0044,222006.54,2026-05-25 15:03:48,DEV_0687,NGO,88,DEV_0687,74,COMPLETED,Active,0
TXN_0013728,ACC_0766,ACC_0295,4980.59,2026-05-25 15:12:47,DEV_0343,PROFESSIONAL,41,DEV_0343,90,COMPLETED,Active,0
TXN_0013729,ACC_0290,ACC_0973,28458.8,2026-05-25 15:13:56,DEV_0271,BUSINESS,63,DEV_0271,76,COMPLETED,Active,0
TXN_0013730,ACC_0516,ACC_0026,404.24,2026-05-25 15:16:48,DEV_0817,STUDENT,63,DEV_0817,65,COMPLETED,Active,0
TXN_0013731,ACC_0700,ACC_0775,4534.93,2026-05-25 15:17:42,DEV_1137,NGO,46,DEV_1137,47,COMPLETED,Active,0
TXN_0013732,ACC_0066,ACC_0806,7145.64,2026-05-25 15:18:15,DEV_0997,NGO,58,DEV_0997,68,COMPLETED,Active,0
TXN_0013733,ACC_0277,ACC_0128,1810.74,2026-05-25 15:18:18,DEV_0869,STUDENT,69,DEV_0869,80,COMPLETED,Active,0
TXN_0013734,ACC_0385,ACC_0611,7921.66,2026-05-25 15:20:41,DEV_0662,NGO,80,DEV_0662,44,COMPLETED,Active,0
TXN_0013735,ACC_0315,ACC_0903,99839.78,2026-05-25 15:22:50,DEV_0258,BUSINESS,53,DEV_0258,89,COMPLETED,Active,0
TXN_0013736,ACC_0476,ACC_0156,1623.22,2026-05-25 15:24:32,DEV_0910,STUDENT,76,DEV_0910,53,COMPLETED,Active,0
TXN_0013737,ACC_0224,ACC_0895,17043.65,2026-05-25 15:24:59,DEV_1194,NGO,83,DEV_0043,71,COMPLETED,Active,1
TXN_0013738,ACC_0531,ACC_0197,205889.84,2026-05-25 15:35:48,DEV_0592,NGO,72,DEV_0592,75,COMPLETED,Active,0
TXN_0013739,ACC_0641,ACC_0771,4767.07,2026-05-25 15:37:16,DEV_0106,BUSINESS,83,DEV_0106,42,COMPLETED,Active,0
TXN_0013740,ACC_0754,ACC_0480,185154.26,2026-05-25 15:41:45,DEV_0354,NGO,85,DEV_0354,85,COMPLETED,Active,0
TXN_0013741,ACC_0451,ACC_0624,159448.31,2026-05-25 15:55:32,DEV_0359,STUDENT,83,DEV_0359,83,COMPLETED,Active,0
TXN_0013742,ACC_0380,ACC_0306,796.42,2026-05-25 15:57:20,DEV_0303,STUDENT,49,DEV_0303,86,COMPLETED,Active,0
TXN_0013743,ACC_0151,ACC_0793,15889.7,2026-05-25 16:00:16,DEV_0995,PROFESSIONAL,25,DEV_0995,71,COMPLETED,Active,0
TXN_0013744,ACC_0068,ACC_0125,8962.62,2026-05-25 16:04:09,DEV_0643,PERSONAL,77,DEV_0643,88,COMPLETED,Active,0
TXN_0013745,ACC_0197,ACC_0578,96279.33,2026-05-25 16:04:14,DEV_0094,STUDENT,75,DEV_0094,95,COMPLETED,Active,0
TXN_0013746,ACC_0094,ACC_0124,4941.91,2026-05-25 16:06:07,DEV_1132,NGO,48,DEV_1132,82,COMPLETED,Active,0
TXN_0013747,ACC_0383,ACC_0779,4997.25,2026-05-25 16:11:36,DEV_0951,PROFESSIONAL,88,DEV_0951,74,COMPLETED,Active,0
TXN_0013748,ACC_0359,ACC_0271,7520.48,2026-05-25 16:14:33,DEV_0869,PROFESSIONAL,68,DEV_0869,79,COMPLETED,Active,0
TXN_0013749,ACC_0573,ACC_0256,7553.23,2026-05-25 16:16:51,DEV_0409,PROFESSIONAL,58,DEV_0409,90,COMPLETED,Active,0
TXN_0013750,ACC_0002,ACC_0130,138650.62,2026-05-25 16:22:41,DEV_0286,BUSINESS,83,DEV_0286,81,COMPLETED,Active,0
TXN_0013751,ACC_0209,ACC_0105,920.32,2026-05-25 16:25:12,DEV_0626,PROFESSIONAL,43,DEV_0626,21,PENDING,Suspended,0
TXN_0013752,ACC_0414,ACC_0570,7837.09,2026-05-25 16:32:02,DEV_0269,NGO,49,DEV_0269,70,COMPLETED,Active,0
TXN_0013753,ACC_0536,ACC_0624,7564.72,2026-05-25 16:32:13,DEV_1043,NGO,42,DEV_1043,83,COMPLETED,Active,0
TXN_0013754,ACC_0317,ACC_0071,194691.41,2026-05-25 16:32:14,DEV_0673,BUSINESS,90,DEV_0673,83,COMPLETED,Active,0
TXN_0013755,ACC_0107,ACC_0186,1075.82,2026-05-25 16:32:16,DEV_0720,STUDENT,65,DEV_0720,45,COMPLETED,Active,0
TXN_0013756,ACC_0068,ACC_0395,10172.16,2026-05-25 16:33:05,DEV_0643,PERSONAL,77,DEV_0643,45,COMPLETED,Active,0
TXN_0013757,ACC_0126,ACC_0687,14757.0,2026-05-25 16:34:32,DEV_0636,BUSINESS,52,DEV_0636,62,COMPLETED,Active,0
TXN_0013758,ACC_0716,ACC_0436,7564.41,2026-05-25 16:43:49,DEV_1180,PROFESSIONAL,60,DEV_1180,89,COMPLETED,Active,0
TXN_0013759,ACC_0707,ACC_0725,5842.65,2026-05-25 16:45:43,DEV_0566,PROFESSIONAL,70,DEV_0566,72,COMPLETED,Active,0
TXN_0013760,ACC_0141,ACC_0797,43878.88,2026-05-25 16:46:45,DEV_0557,BUSINESS,74,DEV_0557,90,COMPLETED,Active,0
TXN_0013761,ACC_0400,ACC_0963,1958.15,2026-05-25 16:47:57,DEV_0135,STUDENT,75,DEV_0135,88,COMPLETED,Active,0
TXN_0013762,ACC_0429,ACC_0479,158692.41,2026-05-25 16:48:23,DEV_0812,PERSONAL,55,DEV_0812,75,COMPLETED,Active,0
TXN_0013763,ACC_0524,ACC_0292,10605.3,2026-05-25 16:50:08,DEV_0048,PROFESSIONAL,65,DEV_0048,70,COMPLETED,Active,0
TXN_0013764,ACC_0586,ACC_0924,48576.6,2026-05-25 16:56:44,DEV_1163,STUDENT,52,DEV_1163,84,COMPLETED,Active,0
TXN_0013765,ACC_0239,ACC_0221,7748.06,2026-05-25 16:59:38,DEV_0060,PERSONAL,78,DEV_0060,71,COMPLETED,Active,0
TXN_0013766,ACC_0713,ACC_0402,147355.06,2026-05-25 17:01:49,DEV_0279,NGO,78,DEV_0279,77,COMPLETED,Active,0
TXN_0013767,ACC_0372,ACC_0591,1868.6,2026-05-25 17:03:25,DEV_0593,PROFESSIONAL,41,DEV_0593,86,COMPLETED,Active,0
TXN_0013768,ACC_0031,ACC_0451,6553.1,2026-05-25 17:04:11,DEV_1084,PROFESSIONAL,75,DEV_1084,83,COMPLETED,Active,0
TXN_0013769,ACC_0307,ACC_0243,16448.93,2026-05-25 17:05:28,DEV_0850,BUSINESS,93,DEV_0850,58,COMPLETED,Active,0
TXN_0013770,ACC_0500,ACC_0454,19531.8,2026-05-25 17:05:46,DEV_0661,BUSINESS,54,DEV_0661,90,COMPLETED,Active,0
TXN_0013771,ACC_0110,ACC_0420,1273.87,2026-05-25 17:10:23,DEV_0223,PERSONAL,62,DEV_0223,76,COMPLETED,Active,0
TXN_0013772,ACC_0299,ACC_0853,10977.4,2026-05-25 17:11:59,DEV_1121,STUDENT,70,DEV_0222,43,COMPLETED,Active,1
TXN_0013773,ACC_0242,ACC_0731,6132.27,2026-05-25 17:12:40,DEV_0946,PERSONAL,81,DEV_0946,75,COMPLETED,Active,0
TXN_0013774,ACC_0269,ACC_0246,157129.04,2026-05-25 17:16:47,DEV_0735,STUDENT,49,DEV_0735,72,COMPLETED,Active,0
TXN_0013775,ACC_0110,ACC_0097,236492.01,2026-05-25 17:28:10,DEV_0223,PERSONAL,62,DEV_0223,95,COMPLETED,Active,0
TXN_0013776,ACC_0334,ACC_0368,1763.13,2026-05-25 17:28:23,DEV_1130,PERSONAL,53,DEV_1130,91,COMPLETED,Active,0
TXN_0013777,ACC_0610,ACC_0002,1689.69,2026-05-25 17:32:02,DEV_0093,PERSONAL,84,DEV_0093,83,COMPLETED,Active,0
TXN_0013778,ACC_0601,ACC_0721,516.32,2026-05-25 17:32:46,DEV_0160,STUDENT,47,DEV_0160,93,COMPLETED,Active,0
TXN_0013779,ACC_0661,ACC_0398,428.43,2026-05-25 17:33:14,DEV_1074,PERSONAL,17,DEV_1074,64,COMPLETED,Active,0
TXN_0013780,ACC_0208,ACC_0054,5232.91,2026-05-25 17:33:25,DEV_0907,PROFESSIONAL,77,DEV_0907,46,COMPLETED,Active,0
TXN_0013781,ACC_0614,ACC_0162,1480.17,2026-05-25 17:34:38,DEV_0774,PROFESSIONAL,83,DEV_0774,70,COMPLETED,Active,0
TXN_0013782,ACC_0020,ACC_0262,140291.44,2026-05-25 17:36:32,DEV_1141,STUDENT,60,DEV_1141,94,COMPLETED,Active,0
TXN_0013783,ACC_0021,ACC_0933,9209.95,2026-05-25 17:38:49,DEV_0470,PERSONAL,91,DEV_0470,43,COMPLETED,Active,0
TXN_0013784,ACC_0356,ACC_0462,27160.73,2026-05-25 17:39:35,DEV_0758,BUSINESS,60,DEV_0758,91,COMPLETED,Active,0
TXN_0013785,ACC_0786,ACC_0982,597.84,2026-05-25 17:44:35,DEV_1113,PROFESSIONAL,80,DEV_1003,87,COMPLETED,Active,1
TXN_0013786,ACC_0535,ACC_0250,244462.38,2026-05-25 17:45:08,DEV_0749,NGO,52,DEV_0749,71,COMPLETED,Active,0
TXN_0013787,ACC_0760,ACC_0641,21495.09,2026-05-25 17:45:11,DEV_1137,BUSINESS,58,DEV_1137,83,COMPLETED,Active,0
TXN_0013788,ACC_0188,ACC_0962,72951.76,2026-05-25 02:21:26,DEV_1113,STUDENT,75,DEV_1192,73,COMPLETED,Active,1
TXN_0013789,ACC_0571,ACC_0296,4607.32,2026-05-25 17:52:02,DEV_0282,PERSONAL,32,DEV_0282,47,COMPLETED,Active,0
TXN_0013790,ACC_0600,ACC_0939,1375.13,2026-05-25 17:55:43,DEV_0168,NGO,73,DEV_0168,64,COMPLETED,Active,0
TXN_0013791,ACC_0622,ACC_0409,2916.65,2026-05-25 17:55:50,DEV_0066,PERSONAL,66,DEV_0066,89,COMPLETED,Active,0
TXN_0013792,ACC_0786,ACC_0847,5865.32,2026-05-25 17:59:00,DEV_1003,PROFESSIONAL,80,DEV_1003,15,PENDING,Suspended,0
TXN_0013793,ACC_0240,ACC_0195,7250.22,2026-05-25 18:01:12,DEV_0325,BUSINESS,40,DEV_0325,51,COMPLETED,Active,0
TXN_0013794,ACC_0106,ACC_0899,153016.67,2026-05-25 18:01:47,DEV_0673,PROFESSIONAL,44,DEV_0673,90,COMPLETED,Active,0
TXN_0013795,ACC_0181,ACC_0587,47996.98,2026-05-25 18:03:25,DEV_0999,BUSINESS,91,DEV_0999,72,COMPLETED,Active,0
TXN_0013796,ACC_0793,ACC_0576,108180.82,2026-05-25 18:07:01,DEV_0880,BUSINESS,71,DEV_0880,93,COMPLETED,Active,0
TXN_0013797,ACC_0257,ACC_0248,24895.23,2026-05-25 18:11:29,DEV_1015,BUSINESS,48,DEV_1015,72,COMPLETED,Active,0
TXN_0013798,ACC_0297,ACC_0586,8040.47,2026-05-25 18:13:50,DEV_0755,PROFESSIONAL,83,DEV_0755,52,COMPLETED,Active,0
TXN_0013799,ACC_0021,ACC_0806,5213.13,2026-05-25 18:18:03,DEV_0470,PERSONAL,91,DEV_0470,68,COMPLETED,Active,0
TXN_0013800,ACC_0698,ACC_0643,9117.58,2026-05-25 18:23:11,DEV_0738,PROFESSIONAL,46,DEV_0738,53,COMPLETED,Active,0
TXN_0013801,ACC_0459,ACC_0283,1680.78,2026-05-25 18:26:06,DEV_0680,PERSONAL,91,DEV_0680,58,COMPLETED,Active,0
TXN_0013802,ACC_0404,ACC_0978,1584.09,2026-05-25 18:26:47,DEV_0265,PROFESSIONAL,45,DEV_0265,61,COMPLETED,Active,0
TXN_0013803,ACC_0776,ACC_0670,7624.28,2026-05-25 18:31:54,DEV_0430,BUSINESS,77,DEV_0430,79,COMPLETED,Active,0
TXN_0013804,ACC_0529,ACC_0501,122955.14,2026-05-25 18:31:55,DEV_0826,STUDENT,65,DEV_0826,94,COMPLETED,Active,0
TXN_0013805,ACC_0348,ACC_0836,795.36,2026-05-25 18:32:10,DEV_0571,PERSONAL,91,DEV_0571,43,COMPLETED,Active,0
TXN_0013806,ACC_0609,ACC_0962,38377.73,2026-05-25 03:59:15,DEV_1183,STUDENT,77,DEV_0007,73,COMPLETED,Active,1
TXN_0013807,ACC_0156,ACC_0747,54972.91,2026-05-25 18:34:29,DEV_0533,PERSONAL,53,DEV_0533,88,COMPLETED,Active,0
TXN_0013808,ACC_0644,ACC_0636,608.47,2026-05-25 18:45:41,DEV_0621,STUDENT,40,DEV_0621,49,COMPLETED,Active,0
TXN_0013809,ACC_0740,ACC_0492,109209.69,2026-05-25 18:47:42,DEV_0047,PERSONAL,81,DEV_0047,85,COMPLETED,Active,0
TXN_0013810,ACC_0668,ACC_0045,60249.42,2026-05-25 18:50:51,DEV_0036,STUDENT,84,DEV_0036,82,COMPLETED,Active,0
TXN_0013811,ACC_0738,ACC_0240,6315.06,2026-05-25 18:51:20,DEV_0200,PROFESSIONAL,84,DEV_0200,40,COMPLETED,Active,0
TXN_0013812,ACC_0425,ACC_0814,207281.44,2026-05-25 18:51:21,DEV_0256,NGO,88,DEV_0256,79,COMPLETED,Active,0
TXN_0013813,ACC_0797,ACC_0568,7520.63,2026-05-25 18:53:25,DEV_0095,PERSONAL,90,DEV_0095,82,COMPLETED,Active,0
TXN_0013814,ACC_0591,ACC_0226,314.88,2026-05-25 18:53:58,DEV_0676,STUDENT,86,DEV_0676,57,COMPLETED,Active,0
TXN_0013815,ACC_0321,ACC_0894,17201.79,2026-05-25 18:58:34,DEV_0664,BUSINESS,23,DEV_0664,49,COMPLETED,Active,0
TXN_0013816,ACC_0771,ACC_0989,249.38,2026-05-25 18:59:40,DEV_1111,STUDENT,42,DEV_1111,52,COMPLETED,Active,0
TXN_0013817,ACC_0558,ACC_0893,576.31,2026-05-25 19:00:45,DEV_1114,STUDENT,59,DEV_1143,51,COMPLETED,Active,1
TXN_0013818,ACC_0423,ACC_0082,8563.96,2026-05-25 19:01:04,DEV_0284,BUSINESS,43,DEV_0284,91,COMPLETED,Active,0
TXN_0013819,ACC_0168,ACC_0733,153609.42,2026-05-25 19:01:36,DEV_0498,PERSONAL,89,DEV_0498,77,COMPLETED,Active,0
TXN_0013820,ACC_0259,ACC_0913,10244.71,2026-05-25 19:05:22,DEV_0205,PROFESSIONAL,69,DEV_0205,71,COMPLETED,Active,0
TXN_0013821,ACC_0072,ACC_0647,6589.95,2026-05-25 19:10:00,DEV_0827,BUSINESS,76,DEV_0827,75,COMPLETED,Active,0
TXN_0013822,ACC_0003,ACC_0111,6041.91,2026-05-25 19:14:49,DEV_0179,NGO,42,DEV_0179,72,COMPLETED,Active,0
TXN_0013823,ACC_0154,ACC_0743,1313.23,2026-05-25 19:15:23,DEV_1156,NGO,45,DEV_1156,69,COMPLETED,Active,0
TXN_0013824,ACC_0058,ACC_0420,68506.12,2026-05-25 19:15:26,DEV_0919,NGO,51,DEV_0919,76,COMPLETED,Active,0
TXN_0013825,ACC_0410,ACC_0996,1657.13,2026-05-25 19:19:48,DEV_0394,PROFESSIONAL,48,DEV_0394,64,COMPLETED,Active,0
TXN_0013826,ACC_0420,ACC_0787,9269.81,2026-05-25 19:20:20,DEV_0398,PROFESSIONAL,76,DEV_0398,44,COMPLETED,Active,0
TXN_0013827,ACC_0155,ACC_0265,12004.85,2026-05-25 19:24:31,DEV_0278,PROFESSIONAL,51,DEV_0278,87,COMPLETED,Active,0
TXN_0013828,ACC_0286,ACC_0013,6219.34,2026-05-25 19:25:27,DEV_0199,BUSINESS,81,DEV_0199,85,COMPLETED,Active,0
TXN_0013829,ACC_0581,ACC_0782,1368.79,2026-05-25 19:26:11,DEV_0931,STUDENT,74,DEV_0931,88,COMPLETED,Active,0
TXN_0013830,ACC_0440,ACC_0374,3055.18,2026-05-25 19:29:06,DEV_1098,NGO,31,DEV_1098,94,COMPLETED,Active,0
TXN_0013831,ACC_0014,ACC_0443,4406.43,2026-05-25 19:33:09,DEV_0094,PERSONAL,89,DEV_0094,82,COMPLETED,Active,0
TXN_0013832,ACC_0149,ACC_0159,1233.93,2026-05-25 19:43:52,DEV_1103,PROFESSIONAL,74,DEV_1103,43,COMPLETED,Active,0
TXN_0013833,ACC_0366,ACC_0693,2526.85,2026-05-25 19:47:55,DEV_1019,PERSONAL,51,DEV_1019,82,COMPLETED,Active,0
TXN_0013834,ACC_0356,ACC_0374,21315.08,2026-05-25 19:48:24,DEV_0758,BUSINESS,60,DEV_0758,94,COMPLETED,Active,0
TXN_0013835,ACC_0341,ACC_0455,813.09,2026-05-25 19:51:09,DEV_0267,STUDENT,77,DEV_0267,59,COMPLETED,Active,0
TXN_0013836,ACC_0347,ACC_0190,5417.81,2026-05-25 19:53:08,DEV_0718,PERSONAL,63,DEV_0718,69,COMPLETED,Active,0
TXN_0013837,ACC_0418,ACC_0114,140627.57,2026-05-25 19:57:44,DEV_0584,PROFESSIONAL,90,DEV_0584,87,COMPLETED,Active,0
TXN_0013838,ACC_0167,ACC_0038,213233.18,2026-05-25 20:00:56,DEV_0813,PROFESSIONAL,52,DEV_0813,71,COMPLETED,Active,0
TXN_0013839,ACC_0367,ACC_0329,21845.76,2026-05-25 20:01:55,DEV_0779,BUSINESS,54,DEV_0779,49,COMPLETED,Active,0
TXN_0013840,ACC_0703,ACC_0959,853.17,2026-05-25 20:02:29,DEV_0848,STUDENT,45,DEV_0848,83,COMPLETED,Active,0
TXN_0013841,ACC_0250,ACC_0681,10858.54,2026-05-25 20:05:56,DEV_1188,NGO,71,DEV_1188,76,COMPLETED,Active,0
TXN_0013842,ACC_0259,ACC_0818,5945.35,2026-05-25 20:08:15,DEV_0205,PROFESSIONAL,69,DEV_0205,55,COMPLETED,Active,0
TXN_0013843,ACC_0737,ACC_0643,3245.4,2026-05-25 20:09:19,DEV_0424,PROFESSIONAL,62,DEV_0424,53,COMPLETED,Active,0
TXN_0013844,ACC_0610,ACC_0470,9755.93,2026-05-25 20:10:04,DEV_0093,PERSONAL,84,DEV_0093,65,COMPLETED,Active,0
TXN_0013845,ACC_0162,ACC_0853,729.14,2026-05-25 20:16:18,DEV_0974,PERSONAL,70,DEV_0313,43,COMPLETED,Active,1
TXN_0013846,ACC_0670,ACC_0621,2664.79,2026-05-25 20:20:55,DEV_0305,NGO,79,DEV_0305,86,COMPLETED,Active,0
TXN_0013847,ACC_0735,ACC_0361,3813.55,2026-05-25 20:21:30,DEV_0215,PROFESSIONAL,45,DEV_0215,58,COMPLETED,Active,0
TXN_0013848,ACC_0635,ACC_0181,8112.49,2026-05-25 20:22:00,DEV_1102,BUSINESS,94,DEV_1102,91,COMPLETED,Active,0
TXN_0013849,ACC_0293,ACC_0572,1706.53,2026-05-25 20:22:48,DEV_0694,STUDENT,69,DEV_0694,70,COMPLETED,Active,0
TXN_0013850,ACC_0307,ACC_0924,21598.47,2026-05-25 20:29:36,DEV_0850,BUSINESS,93,DEV_0850,84,COMPLETED,Active,0
TXN_0013851,ACC_0133,ACC_0155,10170.16,2026-05-25 20:35:01,DEV_0249,BUSINESS,91,DEV_0249,51,COMPLETED,Active,0
TXN_0013852,ACC_0558,ACC_0100,345.22,2026-05-25 20:35:04,DEV_1143,STUDENT,59,DEV_1143,66,COMPLETED,Active,0
TXN_0013853,ACC_0762,ACC_0038,3385.31,2026-05-25 20:36:05,DEV_0110,NGO,40,DEV_0110,71,COMPLETED,Active,0
TXN_0013854,ACC_0407,ACC_0538,3952.23,2026-05-25 20:41:28,DEV_0192,NGO,67,DEV_0192,78,COMPLETED,Active,0
TXN_0013855,ACC_0078,ACC_0977,1360.69,2026-05-25 20:44:36,DEV_0020,PERSONAL,76,DEV_0020,83,COMPLETED,Active,0
TXN_0013856,ACC_0126,ACC_0535,22021.84,2026-05-25 20:45:37,DEV_0636,BUSINESS,52,DEV_0636,52,COMPLETED,Active,0
TXN_0013857,ACC_0602,ACC_0647,147301.59,2026-05-25 21:02:56,DEV_1122,PERSONAL,52,DEV_1122,75,COMPLETED,Active,0
TXN_0013858,ACC_0702,ACC_0952,1181.99,2026-05-25 21:05:29,DEV_0665,NGO,40,DEV_0665,63,COMPLETED,Active,0
TXN_0013859,ACC_0746,ACC_0267,40113.0,2026-05-25 21:10:17,DEV_0921,BUSINESS,64,DEV_0921,59,COMPLETED,Active,0
TXN_0013860,ACC_0196,ACC_0342,898.75,2026-05-25 21:11:23,DEV_0029,STUDENT,48,DEV_0029,47,COMPLETED,Active,0
TXN_0013861,ACC_0791,ACC_0707,2007.96,2026-05-25 21:20:27,DEV_0939,PERSONAL,84,DEV_0939,70,COMPLETED,Active,0
TXN_0013862,ACC_0080,ACC_0573,589.18,2026-05-25 21:28:19,DEV_0272,STUDENT,44,DEV_0272,58,COMPLETED,Active,0
TXN_0013863,ACC_0292,ACC_0224,4784.74,2026-05-25 21:30:46,DEV_0527,BUSINESS,70,DEV_0527,83,COMPLETED,Active,0
TXN_0013864,ACC_0777,ACC_0773,821.78,2026-05-25 21:30:54,DEV_0877,STUDENT,48,DEV_0877,42,COMPLETED,Active,0
TXN_0013865,ACC_0064,ACC_0574,149351.34,2026-05-25 21:32:09,DEV_0005,PROFESSIONAL,56,DEV_0005,89,COMPLETED,Active,0
TXN_0013866,ACC_0476,ACC_0674,81623.81,2026-05-25 21:33:50,DEV_0910,STUDENT,76,DEV_0910,94,COMPLETED,Active,0
TXN_0013867,ACC_0753,ACC_0070,5340.77,2026-05-25 21:35:13,DEV_0713,PERSONAL,69,DEV_0713,45,COMPLETED,Active,0
TXN_0013868,ACC_0095,ACC_0831,6518.49,2026-05-25 21:41:10,DEV_0632,PERSONAL,90,DEV_0632,49,COMPLETED,Active,0
TXN_0013869,ACC_0117,ACC_0473,1930.49,2026-05-25 21:51:24,DEV_1039,STUDENT,66,DEV_1039,55,COMPLETED,Active,0
TXN_0013870,ACC_0225,ACC_0758,873.97,2026-05-25 21:53:57,DEV_1181,STUDENT,20,DEV_1181,67,COMPLETED,Active,0
TXN_0013871,ACC_0197,ACC_0581,2066.86,2026-05-25 22:02:52,DEV_0094,STUDENT,75,DEV_0094,74,COMPLETED,Active,0
TXN_0013872,ACC_0337,ACC_0425,11220.54,2026-05-25 22:05:03,DEV_0641,PERSONAL,82,DEV_0641,88,COMPLETED,Active,0
TXN_0013873,ACC_0144,ACC_0991,965.29,2026-05-25 22:07:33,DEV_1194,STUDENT,43,DEV_1112,92,COMPLETED,Active,1
TXN_0013874,ACC_0692,ACC_0880,5540.63,2026-05-25 22:09:37,DEV_0468,PROFESSIONAL,64,DEV_0468,55,COMPLETED,Active,0
TXN_0013875,ACC_0767,ACC_0779,18444.7,2026-05-25 22:17:43,DEV_0599,BUSINESS,22,DEV_0599,74,COMPLETED,Active,0
TXN_0013876,ACC_0766,ACC_0685,10631.23,2026-05-25 22:20:09,DEV_0343,PROFESSIONAL,41,DEV_0343,64,COMPLETED,Active,0
TXN_0013877,ACC_0251,ACC_0811,10926.41,2026-05-25 22:28:10,DEV_0915,BUSINESS,62,DEV_0915,88,COMPLETED,Active,0
TXN_0013878,ACC_0567,ACC_0558,1242.14,2026-05-25 22:31:21,DEV_0282,STUDENT,87,DEV_0282,59,COMPLETED,Active,0
TXN_0013879,ACC_0241,ACC_0202,10688.64,2026-05-25 22:31:51,DEV_0836,NGO,93,DEV_0836,65,COMPLETED,Active,0
TXN_0013880,ACC_0216,ACC_0534,455.58,2026-05-25 22:36:16,DEV_0406,STUDENT,74,DEV_0406,61,COMPLETED,Active,0
TXN_0013881,ACC_0499,ACC_0675,9405.24,2026-05-25 22:41:38,DEV_1062,PERSONAL,50,DEV_1062,64,COMPLETED,Active,0
